record_id,shannon_mean,shannon_std,shannon_dynamic_ratio,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_max,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,zero_crossing_rate_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,label
a0011,0.04360806341804362,0.12991257803916473,1398.883995745822,165.9043333545059,39.05712220583728,423.5254696964344,266.0531783468104,102.1956817876606,1.6139862531974865e-05,0.04988804189128482,-521.6778381820708,39.30648535133621,144.77921543279862,34.34725723300328,42.93451034791268,13.827818150870739,20.75660996513279,12.799763322418004,36.380120948535144,9.529805147494809,16.095478437135167,6.710577666974804,-8.14255653194785,8.163282057814536,1.657134313708013,6.583167548306062,8.984727507651401,6.199050762608341,-6.084579286881683,5.4191035346079035,-10.836614018836784,5.336362958692791,-0.847415521215998,4.939935485553631,-3.3364781671279067,4.721558313506363,-1
a0012,0.03296256551482517,0.10057574937210734,861.5501466300581,160.36768280802107,43.4296205386013,443.9258918849223,264.8235103626943,118.81955166028521,4.110667726095311e-05,0.04557359132124352,-514.8461790979222,35.684346709011315,145.5642836600925,33.065879709804626,37.723786429350184,16.653670495935962,21.688108887143205,12.773259734293468,46.05783464051441,9.43278464600912,25.95432217265094,8.056734495261253,-3.0071493352023415,7.989392830549601,3.5804022332896865,5.6332129752540965,9.154684468864628,5.524101818416464,-5.935350843258955,5.427093423163969,-8.535826285530185,5.174241603458673,2.605378453849264,4.712275117642122,-0.38606249571936424,4.476325007481453,-1
a0013,0.04398443312905318,0.09931992659968425,395.7936623976628,331.2709074167633,94.85136209453046,500.392218306377,689.1816143497758,204.39281023787075,3.9287633383875884e-05,0.15216507847533634,-454.02686209717325,18.678668389890976,197.6311796446913,21.253311890742655,-26.066611518779546,13.976517009962574,-15.532492495353761,11.511760973965595,67.14245923568919,9.766990837033978,20.82416490437697,7.628369778915831,-33.37343640600275,6.4337420496631745,4.1704242421880116,5.661966148350737,21.7686798240603,5.169945937407941,-13.827785258156267,5.077233521306522,-11.372040688326534,5.065534910650423,15.787708010515813,5.2596442541614525,2.042626328860596,5.2298639585755335,1
a0014,0.03145942609877611,0.09533245899291852,1706.3928885108235,152.38035136895718,47.01401043596058,462.58434725241585,271.5280886302596,161.84185268347446,4.129816510464737e-05,0.040025948410922114,-506.195959419993,44.91268792583954,108.41609565373184,42.442984958237425,41.7992517672545,18.567319354246226,30.502445707574033,16.115179881752514,40.21045641569397,11.143903675788726,20.88308082274349,8.766036683702355,1.298113148566654,8.093808033403988,8.959550966999235,6.039675985128456,14.001973273223298,5.659505963791713,1.6468880734718585,6.80499219723047,-2.9505190463689575,6.872927802097091,3.2129197648015992,6.0576790355294845,0.4075910265977229,5.388103168909205,1
a0015,0.06762697611517873,0.11200993214125443,107.61206456035386,271.01351214775667,62.263405794782905,446.8875952617994,669.2731647269471,203.04322035444778,6.904501693638783e-05,0.10615592826768129,-443.04816388473034,18.803807753350227,199.5676898152189,21.242678329049667,-23.04552975489687,12.562919328692676,-2.6749945383915312,8.509290574196582,85.18472453599838,8.002366042028113,33.03885742571677,7.852144020655275,-26.7882189346516,7.068824503595497,9.83099949771809,6.151922826712768,24.462788572243362,5.366927906253818,-13.711420725229342,4.9805499363468595,-8.16874334930598,4.833495235714399,19.215821047516926,4.519295717761451,-1.517464374350282,3.9246687610742157,1
a0016,0.111942004234359,0.15957110789715975,59.23797572341149,128.03293814802905,29.064691233562357,341.1743758243749,193.68996625129802,70.09377719173673,3.413660152075231e-05,0.04151455412772586,-469.601215809973,33.82319381591683,188.65792598908848,25.96649627102581,54.19015657798971,17.212902385397324,24.070872280594237,16.07359874110002,47.98910801316328,8.733161974687556,27.225701548378794,6.217334970665322,-5.764508582225987,7.343143219985709,-0.47747070868717806,5.329470037121689,7.251880423444178,5.572746662183881,-6.385420040533796,5.132122950197756,-9.052825125197229,5.141608287143311,2.3232455165007253,4.518136312949166,-0.29649076369619926,4.281018907764047,-1
a0017,0.04191860733940311,0.1237581712759225,811.7791388445316,195.93380359434988,56.73739384603941,540.6878103027901,403.2090807174888,175.57190773929486,2.744019744292313e-05,0.0573763312780269,-482.7640796385966,30.44203746191948,148.7058326035121,30.273084847679915,24.495884807877967,14.890050073264677,6.970123934312966,12.224480679774313,40.998794295247116,10.078252119065548,24.92277147456928,7.484543781460171,-6.326939213365929,7.203035528525335,1.7936773062171771,6.51984793992179,12.286992281723522,6.1515232926828,-1.8509471077552562,5.761633697822917,-6.479877183462043,4.74761171681204,4.4187681510117125,4.541522934719974,1.640763146241591,4.846993087383054,1
a0018,0.048455545519972956,0.13409527182277114,504.0346547201587,117.62001998857673,27.878815309892236,260.53798053482177,166.27245795107032,69.01481268345628,2.1347821377841625e-05,0.03266855409021407,-532.6328657606182,33.80849715757787,120.67946192108683,32.605263263403884,56.5261661492471,15.67493753478678,45.61860447306462,13.166088717438265,48.38533100926644,8.167149070151499,19.981526602995363,7.171976494022192,-1.0332755991469904,7.020011299669428,10.36824612675578,5.936637632444973,15.341151796985892,5.582253961320158,-0.12260028786102803,5.168088705500132,-4.768697021618576,5.015542124814385,4.050451106880445,5.032398894716973,2.8372154287333102,4.129899360307199,1
a0019,0.06981284284296128,0.16811731794165224,467.3878658375527,143.5400693769351,36.280448700600516,343.79361429801656,242.08225388601036,105.4968043642076,1.00807994046027e-05,0.04048939443005181,-478.70381792197657,36.943164001918525,147.27419472836365,35.266359703617915,51.879820487629225,19.254454548525832,19.0184156050396,13.595863463543564,31.620762083202752,9.635105497170793,25.789676897427054,7.315444030508982,5.707166604507504,7.212529639986769,2.762207363755689,5.664664979193052,6.316078154618416,5.918010375786823,-0.37759145207961686,5.6998298938244885,-4.663689913658519,5.927134576653502,-0.06042571156310275,5.0965958955615305,0.25301876077536306,4.307623169610876,-1
a0020,0.08612475421510954,0.14802175954757388,146.2021887080026,192.45483641214474,44.450477704668785,489.81607998976483,365.30969730941706,134.73056575806388,1.7563944512380177e-05,0.055798066143497756,-438.10403052453574,34.10415922753831,204.3876582977862,32.38921592372776,15.046486813952088,14.402756269627295,-2.8103526246083432,11.915675150738783,50.21037514622831,8.400948748921634,23.26911807762634,7.963360715690739,-14.768400064358687,6.698059223915272,4.716946209612316,6.280658824757283,12.726256985681964,5.672056488739076,-11.077820316592113,5.485605986154047,-8.246719551655257,4.814409039087303,8.39036876308525,4.6066205788671475,-3.593952052453671,4.56361512164613,1
a0021,0.0366635640464871,0.12042267918625836,488.39308396084357,131.22008346131832,31.168436746798655,405.5413267108176,202.4581648697215,76.53827640258984,5.035056395374826e-05,0.0394046917115903,-523.0589236811942,33.80575119252205,137.9214055432745,31.00595557680883,59.24613925227743,16.762911062220866,35.11638080952351,13.515131366118293,36.703707518161195,8.677562547027877,15.829837821806999,7.553273567069211,-1.5474883710598895,7.241782541110949,7.05375433038953,5.9085347066015865,10.025570507358399,4.938806036108702,-3.510665551997962,4.687024443748349,-5.038218798099368,4.891061426491833,4.918847347243043,4.639129202308089,1.6055019404880615,4.163846553296077,1
a0022,0.036704694206633505,0.10565971191281602,934.0373070457808,235.3257742507849,80.8944624769882,595.4054979348425,480.1507190265487,176.06772493168378,5.280752147428039e-05,0.07499654314159292,-453.2271361229197,40.202236845859964,157.17062883730432,31.8792830680254,16.18499571726587,20.157919809138406,-4.968717985700141,17.266710487883532,34.93033170976598,10.646346049196572,22.222803094149953,7.88419904863895,-8.060540694703429,11.484232750337558,2.4341008913534647,8.28139766371181,14.150661227723793,6.444762019315303,-1.2407424011585066,6.770279724465943,-6.286961740126665,5.788831599991017,5.65629464628908,5.188658983727308,2.6607141871776703,5.095085044907328,1
a0023,0.055193375782807086,0.10842206538030048,219.81919663409545,189.31783756037032,52.45002032133659,413.83887103131735,366.35394874476987,139.7161246263851,1.1503669003870966e-05,0.05138598326359833,-474.45841244131594,40.58895270064158,191.495292338564,35.00557590884801,12.183910893540375,14.843098097557915,-4.829324869292772,20.180910755663803,49.37064392649622,10.719454461809471,28.29434382506977,6.427179631448124,-10.411025101086475,7.47002440388201,3.1109630936480928,6.64392287049186,12.865814807482375,5.754297123044888,-5.352111639093491,6.035140668211051,-5.264852711102316,5.612604388612811,5.8360170391025825,4.486691637241022,-4.354712961211913,4.265227263869866,1
a0024,0.15748832357546805,0.20481050533684955,630.1057629413731,215.442270727375,52.09262847079121,360.99083617089616,440.03574188562595,169.99858275602028,0.00010980742915916128,0.0708800231839258,-415.04120081935656,73.40613421424187,184.34671637298075,59.20111988544299,7.177554415547291,16.102091191455944,-0.03600596167675069,22.513719267334253,52.26760429491189,6.98005087124907,17.440864220238648,6.973502915153763,-20.783185813888423,13.213203233917602,7.605852611385566,9.100673767952006,18.176207605143777,6.6589813480085365,-13.351709356296997,9.716168104402131,-13.77091086727391,9.097858340629092,8.430977548946863,6.635672708340281,-2.061438690406626,8.62023541672252,1
a0025,0.10839300794737917,0.17738954312883923,94.74185093259963,138.77489431923829,32.622058454561824,279.73081573725085,207.9857546201232,68.84946240600837,3.6203021946745594e-05,0.04317930248973306,-448.8828050340535,27.3808384587543,169.3719334086911,25.833160596770572,42.86985434657206,12.635503055790554,25.934212719681852,12.409581630853522,51.87164931568458,11.102705084207631,23.30021888650875,9.16263330790135,-9.02606115509259,7.577348829006912,3.453152391186663,6.594814646749148,9.987621860189206,5.977469472319803,-7.765382077501575,4.842676977751937,-6.534241218910478,4.738717086757066,7.704538346978411,4.547494598253216,0.025141558384177556,4.291226731995754,-1
a0026,0.02040070678554718,0.059433533551353175,1015.6200254122735,194.6177282388005,45.65414915802219,438.78047385452385,361.03857816711593,143.08415080487057,4.5704607737859815e-05,0.06501116071428571,-554.3487957948057,36.863345085710506,174.18307824791722,31.28852434063443,22.04570768613378,14.414432635728229,11.58533736133177,12.092652196523533,49.30522711433108,8.764163003621572,15.521478743106131,6.652581408174873,-17.135277646896913,9.01578715261124,6.146598051842997,5.823389911660056,14.200144588002958,5.812538780409214,-10.02751872857612,5.31956521233227,-9.166089772566702,4.958052546929404,6.496606610599117,4.854894022427309,-2.645692287421335,3.9521887146782944,1
a0027,0.04903015095334513,0.15576524552270862,1367.6976911300083,165.78169972290385,56.31096416402048,559.2190773356549,267.10889373716634,120.91206931016342,9.338768961848851e-05,0.05388339001540041,-511.4008717634579,49.8805252478263,139.96915929442915,41.32370977406613,46.434937065331816,15.747046743002011,20.266260424350612,20.09127865314365,33.07874431857881,16.780067014475858,19.905551008274056,11.62652530264683,-1.6258083491484447,8.267409669196343,2.303851867290431,7.685223390749688,9.426830037463876,7.424095283694395,0.19667999104494419,6.678846063500459,-6.0065253518695965,5.797875958582679,-2.24303768276772,5.954525308065215,-3.896192326392557,5.249023519716522,-1
a0028,0.020741023500469354,0.06396937795188506,1312.1374957912863,156.1184244272115,43.337296867324106,479.41751387147724,256.2014248704663,112.35585841967048,5.73154712274307e-05,0.04460411269430052,-553.5942424153604,40.425763309171494,146.18134721500894,32.57996162595317,38.30026483909172,18.096834918620004,20.088738332691545,16.46728405844601,45.27239851767507,9.343210681974774,27.364180039417633,7.958018346631597,-3.4932655996936997,8.400836979582031,0.9752898075556811,6.007557322666683,9.80113604220537,5.5885581519951435,-2.335448900604979,5.81047438295903,-7.246292087639683,4.823434165872316,2.5341610096902834,4.71167686900913,1.8122206060048824,4.32041356525273,-1
a0029,0.03612197141812589,0.08175675989440041,446.2108558957361,151.21404733232058,44.475001050142644,398.8760342142454,231.27764047866805,105.66959896969547,2.1319078902632712e-05,0.04381422346514048,-554.6208511737289,44.98461103421274,175.92994414897024,34.31202816818775,40.07777340328464,17.393210818129845,13.298860483775224,19.294991962115386,43.26177969413216,7.405143563786986,26.421547683965105,6.674456859562626,-4.662809540161442,9.184796101623704,2.614844830067781,5.963645917675707,10.66195048259678,5.5065832279018725,-5.818039805257596,5.002791520512057,-10.924183557418585,4.535286734710382,1.017317862183985,4.853448880245333,-0.9217237808535237,4.076182625397477,-1
a0030,0.0295711389810569,0.08159984608088651,1159.8767133912095,195.40866449073454,65.0047856783834,514.276280523145,372.96405697879857,153.21177285349754,5.1036706288254164e-05,0.05420094412544169,-571.96499635955,43.513343139642494,170.0998862524102,36.30771187440107,21.38503701250861,17.862871175510843,4.372211542465185,20.99948176459348,43.20090350718838,11.844099834911015,19.499909889029606,8.312628445573656,-11.948520620954048,7.743391851401922,7.246120025211293,6.295644821588645,18.128043925283265,6.108442476161641,-4.701658073153409,5.774280020148866,-8.461861580459425,5.5564393242410555,7.89161974341011,5.315505049266126,2.937540424359292,5.5545008009725105,1
a0031,0.05655500628451617,0.1138131515894481,597.7638221887468,250.69445624855442,75.56860912275356,449.1750958053274,531.6992362982929,237.7866307784957,4.419372000273498e-05,0.09168807558400718,-434.11992871239823,32.37813468160611,164.64026826019952,33.837436314738866,3.1686180885486603,15.55652482555483,3.3275661537350287,12.64235785167251,54.508034778442905,10.540720671977796,17.372901597463045,8.015703677476836,-22.655794092051075,8.081019147938271,4.062259676822674,7.856952462112585,15.700574471664886,6.41921285273208,-12.728873367948685,5.64716144617987,-12.843379176449677,5.381999239212903,6.841818466207938,4.963219799484022,-4.552535427915962,4.560471292940195,1
a0032,0.05980932324586328,0.12795053538955437,185.44648201908706,180.59364282466376,40.83265255498052,397.14013912942994,363.06754484304935,149.88907675508332,2.676065244068436e-05,0.05258898542600897,-457.04186449015407,20.73997739121898,172.7931455306883,23.527905404752467,19.788763703517997,13.80328362688849,10.454557838045043,8.238646159266935,56.43541527824593,9.327214299518923,27.832836160688018,8.809743433399113,-11.914065830653662,6.880663962026837,4.512412996900283,5.648319748713481,14.907510784804131,4.9393364867201415,-8.012418986276726,4.289986556332765,-9.272358336329543,4.151662233749841,8.982144437696101,4.175665956963855,2.309915410658227,4.255869460817433,-1
a0033,0.03356304107140706,0.1095352255255761,1365.8226763198595,275.71668902011044,95.94133851078702,564.0791476209497,626.9268497757847,225.02087018323192,7.040903547962044e-05,0.09613403867713005,-469.16980743349075,46.05790446850628,142.77169127885372,36.585343843517684,-5.554720128170796,20.655911709745038,0.6042597793676185,21.119141445530374,55.57116462659576,8.70250338160669,24.875815719387,8.287044946014026,-12.670671236409762,9.75612334456882,11.13501202106057,6.982537308867713,21.892757662470302,5.236877991981539,-5.01652856838212,5.902574840813402,-6.241892995441565,6.090448134688243,11.936882364789023,4.894510769247918,1.9758165274160733,4.62462676493755,1
a0034,0.07883882512512622,0.12228812445143612,91.86287227728462,155.2879809110124,38.93678519037023,352.9260489361754,243.2090088912134,87.76155891915116,5.647024311447402e-05,0.04915909388075314,-441.2257019978046,27.552339998985012,179.93731127032063,21.319975371691037,42.51146237901164,12.680353687766624,14.033294337990117,14.851867980228217,43.324356969690456,11.86959274182708,24.279863579067552,9.204658208693884,-11.727289996026444,7.535832826652521,-5.928743892476423,6.07369182653424,8.228333398681926,6.047429835574316,-1.6679185972853487,5.476039503149175,-7.096143031998632,4.947967795194838,1.7852501714413485,4.496657593835893,0.5225457711450756,4.291815186418569,1
a0035,0.030681508778237693,0.0656811432702338,273.99094828070315,191.91583438989662,39.76132224954724,386.64404971698315,363.8503725165563,145.3069208726237,9.65317301708738e-06,0.0564530732615894,-501.7436790020033,24.91236885264152,173.5822310138332,21.197921717855063,10.532101346248696,8.854558050146352,15.13077211325068,12.82484790787196,64.04917153655242,8.83669563967685,19.86209409422659,6.36833029934364,-19.023874760004485,6.532620043153553,10.195518354274405,5.618124636137986,16.633519129130182,5.4243734874167435,-13.404250876963992,5.550648437127917,-7.891295873901497,4.635068509716846,11.617084246936717,4.219343983821531,-3.614989529980121,4.22057035746708,-1
a0036,0.07564225904535794,0.13928368529966534,451.59536341039427,262.94834933702134,87.63506511379708,549.2952480049211,579.0980871886121,261.6734697550426,4.339064711952042e-05,0.10589621330071175,-433.8926865751578,38.391621843018356,174.3834055703025,36.93334706464393,-4.6739512125277765,17.381314683955228,6.67934670465453,16.63225333406299,66.73543018402641,9.891907963068897,17.213313975844294,6.811440604867079,-27.751304752647265,8.047677935273764,9.013169227845353,8.501835298305155,20.728154713090387,7.016503578072976,-15.873144681983165,6.218866775445238,-13.416415193270444,5.440109990003548,11.62660266898067,4.967276289873403,-3.561416990146217,4.8069255074567,1
a0037,0.06041991738158191,0.11722458883407658,231.22510985794077,169.65408477112345,56.24262930694917,421.0727939543563,312.94762757385854,187.83605090877907,9.957447878096999e-06,0.05320123657117278,-470.5487507735063,29.090887512978423,169.25844128630797,21.939601751329523,24.872463379841665,19.32551901309975,13.754370289093751,13.614377993825508,54.402331220024216,11.42411557752496,28.07734845457115,7.4270180848911265,-6.292573005686735,9.093826040531384,9.810404016424147,6.475131767345608,16.142331448897714,7.343059694058751,-9.277978519807734,6.474214420670126,-11.863673442373129,5.8462563104703555,5.496021434333454,6.32560632622564,-0.40491807547117975,5.6560639257368885,1
a0038,0.07851467633207235,0.11029563057205262,85.1154269182671,156.23811163831027,51.855192079894024,475.72621285441414,264.1173245614035,147.2224507711412,1.4889685354572613e-05,0.0414574676823638,-434.6500553768303,36.03837729796744,166.0825685561458,27.37346733775783,37.529859145294544,23.520615401802317,21.322425921903093,17.77730771451392,48.52691992080614,12.102124542892033,18.780271242563714,10.412940231847186,-13.251095043595035,8.689091494015658,4.882059845651787,6.2513749591064505,16.27276846099086,6.073264038432178,-4.420671856206142,5.488360585095429,-8.562366817733901,5.0386442616926885,5.795887064834653,5.2192553900047605,0.11459887824044651,5.289770512406895,-1
a0039,0.007871956340917195,0.03793706547096966,8312.160837757001,239.4252005183069,100.60492993364412,641.0710216921594,452.79981789802287,179.599349621852,0.00019942678111526207,0.06774965855879292,-672.9710082148702,55.18243513371546,162.92527498377703,42.76913754784404,18.12021320798143,29.588644520568764,-3.1616588715691565,31.381823976454612,34.63635852987144,14.195540589277686,19.613230806065747,12.595547340397378,-8.931827965937048,11.154624945727509,0.09767045732503352,11.228151252467704,7.0718930865576555,6.976321483368318,-4.033216719731948,6.2438198935252816,-0.7742334196678383,6.490968321056733,7.484400086480869,5.643161040116606,-2.994853678146108,5.534359012351158,1
a0040,0.080612593871767,0.1495180976471142,136.0607433379353,192.73748757925472,37.74370098515576,524.6090919067545,384.84445067264573,132.41242622476378,6.319226293165642e-05,0.05921209360986547,-453.19666462469996,29.712033755391214,203.26343800940668,28.99821804982529,16.540596548838103,12.905306395131802,-7.4977982161421455,8.035410016936869,49.90965714209042,7.605433379151053,32.847208515491744,7.566248379571459,-13.076384261762554,7.546588291055259,-5.560820810206853,5.530133609037308,9.934901641676053,5.445969467653774,-4.509009718234802,5.47474753342335,-8.514533437097363,5.501838141669012,3.6092438478650424,4.948790306437491,-1.7988340587753608,4.105531735115071,1
a0041,0.027273979113679403,0.05092699078448638,341.7415326838768,226.6972070159863,55.95540480833246,573.3556119162148,505.76331967213116,184.21036904255905,6.405898991611032e-05,0.06799649931693989,-493.33167430663497,25.689309545233055,186.25258731880484,23.544736045531423,-0.5364122960273682,13.572729354235198,-0.5358506961187143,11.025016650815036,62.93129167872512,7.1924639146515155,26.14982347585736,5.427576308442367,-19.865965077666946,5.989020951681151,7.126822894523328,5.568790539794693,19.97383736354401,5.757850719392303,-11.48192889181179,5.507625988034965,-12.972790712429255,4.865625155931377,8.920157370072847,4.792880671472929,-1.1135960669636649,4.388809044894293,1
a0042,0.0706737088081457,0.15351563424691833,232.26984261059246,238.0984437739973,77.87109235216622,500.46023878948904,547.5801991150443,244.1998178154289,4.3719660779377876e-05,0.082898921460177,-433.97663021437637,19.01712734285473,179.6204616079934,22.04359167973374,-4.76471524255586,15.328321539436388,3.1834661757646794,9.714264263560477,70.4223984812393,8.284764818037813,29.242222902702885,8.740934664935548,-20.10863079355925,7.9769359086584375,9.306708697409688,6.283553657720159,23.9379772802048,5.415030304482289,-10.03519163552721,5.083720888482427,-14.769553354319207,4.9179247487861995,6.007183419568828,5.128322656488299,-2.778324729569148,4.327225925217115,1
a0043,0.05722766238123915,0.12929245446434426,1014.8645361482346,148.5548345909094,43.77278871396949,376.61538098775014,240.84681042228212,122.26102318389371,9.445766793094164e-05,0.042912595462713386,-510.7274938450053,37.91802393533606,141.77587413366723,36.64663806186272,43.02505319145204,17.277271179256754,31.026681337780573,14.55817681834099,49.93481315787434,10.04306597338286,22.434125193981803,8.417514799887877,-5.566688408710139,8.685979889484017,7.2688214640856685,7.335440554072103,13.99805306438252,5.655725533552868,-4.950302338471719,5.274209158450777,-8.610356862229997,4.832994406098795,4.154491558032509,5.015687990585135,-0.2767431186310601,4.937649301889355,1
